expert_id	country_id	nr_experts	party	party_id	intradem	personalised	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	gender	accuracy	self_leftright	discipline	expertise
10005.0	10.0	11.0	"KD"	1007.0	8	6	6			4	4	5	6	8	7	7	8	7	7	0	1	6	8	1	"1,4,15"
10006.0	10.0	11.0	"KD"	1007.0	8	6	5	4	5	4	5	7	6	7	7	6	10	7	8	2	0	9	3	1	"1,2,6,9"
10007.0	10.0	11.0	"KD"	1007.0		7	4	4	4	4		5	4	7	6	6	6	4	7	2	0	8	3	1	"1,2,3,13,14"
10008.0	10.0	11.0	"KD"	1007.0	3	5	2	3	3		3	5	5	7	7	5	6	5	9	0	0	5	4	1	"4"
10009.0	10.0	11.0	"KD"	1007.0		5	7	8	7	5	4	7	8	5	8	6	9	3	8	1	0	5	2	1	"1"
10010.0	10.0	11.0	"KD"	1007.0	6	6	6	5	5		3	4	6	7	5	5	6	4	8	1	0	7	6	1	"3,10,12"
10011.0	10.0	11.0	"KD"	1007.0	2	2	6	2	2	2	4	1	6	8	5	2		5	10	0	0	9	8	4	"1,2,3,4,10,12,13"
10001.0	10.0	11.0	"SFPRKP"	1008.0		3	2	3	4	2	1	7	3	9	8	6	9	1	3	10	1	6	2	4	"2,10,12,13"
10002.0	10.0	11.0	"SFPRKP"	1008.0	5	5	4	3	7	5	3	5	3	6	7	7	7	3	5	8	0	7	4	1	"1,2,4"
10003.0	10.0	11.0	"SFPRKP"	1008.0	6	7	6	3	6	2	2	9	10	9	9	9	10	1	5	9	0	7	3	1	"4,6,9,12,14"
10004.0	10.0	11.0	"SFPRKP"	1008.0	7	5	4	5	5	6	4	8	5		7	5	5				0	5	2	7	"2,5,6,10"
10005.0	10.0	11.0	"SFPRKP"	1008.0	8	6	5			4	3	4	6	7	6	10	9	1	5	10	1	6	8	1	"1,4,15"
10006.0	10.0	11.0	"SFPRKP"	1008.0	8	6	5	4	5	3	2	7	5	8	8	7	10	7	7	8	0	9	3	1	"1,2,6,9"
10007.0	10.0	11.0	"SFPRKP"	1008.0		7	3	2	3	4	1	6	4	7	7	9	8	1	5	9	0	8	3	1	"1,2,3,13,14"
10008.0	10.0	11.0	"SFPRKP"	1008.0	3	5	2	3	3		3	5	5	8	8	6	8	1	2	7	0	5	4	1	"4"
10009.0	10.0	11.0	"SFPRKP"	1008.0		4	4	4	4	4	3	7	4	6	7	10	10	0	3	9	0	5	2	1	"1"
10010.0	10.0	11.0	"SFPRKP"	1008.0	7	5	2	2	3	3	3	6	3	7	6	8	9	2	6	7	0	7	6	1	"3,10,12"
10011.0	10.0	11.0	"SFPRKP"	1008.0	2	2	1	2	2	2	0	1	2	7	7	6	10	1	3	4	0	9	8	4	"1,2,3,4,10,12,13"
10001.0	10.0	11.0	"SIN"	1009.0		6	5	8	7	6	7	4	4	9	9	0	7	10	10	1	1	6	2	4	"2,10,12,13"
10002.0	10.0	11.0	"SIN"	1009.0	5	7	6	8	8	6	7	3	5	6	6	3	3	7	6	3	0	7	4	1	"1,2,4"
10003.0	10.0	11.0	"SIN"	1009.0	3	9	2	7	6	8	8	2	10	8	7	8	3	8	8	2	0	7	3	1	"4,6,9,12,14"
10004.0	10.0	11.0	"SIN"	1009.0	7	8	5	7	8	8	9	4	7		3	2	2	9	8	1	0	5	2	7	"2,5,6,10"
10005.0	10.0	11.0	"SIN"	1009.0	5	9	6		7	7	4	3	9	9	5	0	0	10	8	0	1	6	8	1	"1,4,15"
10006.0	10.0	11.0	"SIN"	1009.0	7	8	9	10	10	10	10	2	10	5	3	3	2	9	9	1	0	9	3	1	"1,2,6,9"
10007.0	10.0	11.0	"SIN"	1009.0	6	7	7	6	9	9	5	4	6	6	6	3	3	8	7	2	0	8	3	1	"1,2,3,13,14"
10008.0	10.0	11.0	"SIN"	1009.0	3	5	2	4	4		5	3	6	5	5	1	1	8	8	1	0	5	4	1	"4"
10009.0	10.0	11.0	"SIN"	1009.0				8	8	9	8	3	4	6	7	2	1	8	8	0	0	5	2	1	"1"
10010.0	10.0	11.0	"SIN"	1009.0	5	7	4	6	6	7	6	4	5	7	7	3	4	6	7	2	0	7	6	1	"3,10,12"
10011.0	10.0	11.0	"SIN"	1009.0	4	2	5	6	7	8	8	1	3	8	6	2	1	7	8	1	0	9	8	4	"1,2,3,4,10,12,13"
11001.0	11.0	10.0	"PS"	1101.0	6	3	6	0	5	4	3	5	3	5	4	4	6	3	7	7	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"PS"	1101.0	4	4	3	2	2	1	1	5	4	5	5	5	4	4	4	7	1	7	3	1	"2,7"
11003.0	11.0	10.0	"PS"	1101.0	7	3	3	0	6	5	2	8	0	6	6	6	8	3	2	8	0	7	4	1	"1,4"
11004.0	11.0	10.0	"PS"	1101.0	6	5	0	5	10	0	0	5	0	3	0	8	6	2	5	5	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"PS"	1101.0	8	1	0	1	0	0	0	7	0	3	3	5	7	0	2	10	0	7		1	"1,2,3"
11006.0	11.0	10.0	"PS"	1101.0	7	4	4	7	3	6	3	5	3	4	4	7	8	0	5	8	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"PS"	1101.0	4	3	1	7	3	1	0		1	4	5	5	10	3	2	8	0	8	3	1	"4"
11008.0	11.0	10.0	"PS"	1101.0	3	2	4	7	7	3	2	7	1	5	4	6	6	2	6	6	0	8	5	7	"4,9"
11010.0	11.0	10.0	"PS"	1101.0	6	3	4	4	6	3	1	6	2	3	3	7	7	2	3	7	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"PS"	1101.0	10	6	5	5	5	5	0	5	5	5	6	7	10	0	4	8	0	10	5	1	"4,14"
11001.0	11.0	10.0	"EELV"	1102.0	6	1	7	0	5	4	3	8	5	5	6	7	8	1	2	9	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"EELV"	1102.0	5	4	3	1	2	1	2	7	6	1	3	7	8	0	0	10	1	7	3	1	"2,7"
11003.0	11.0	10.0	"EELV"	1102.0	8	1	7	4	3	1	7	7	0	7	4	9	9	0	1	10	0	7	4	1	"1,4"
11004.0	11.0	10.0	"EELV"	1102.0	6	5	7	5	7	0	0	6	7	1	0	10	3	1	7	7	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"EELV"	1102.0	10	1	0	1	0	0	1	7	0	3	2	8	8	0	0	10	0	7		1	"1,2,3"
11006.0	11.0	10.0	"EELV"	1102.0	8	2	2	7	4	8	6	6	2	5	4	7	10	0	3	10	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"EELV"	1102.0	10	2	1	6	5	8	0		7	4	4	9	10	0	0	10	0	8	3	1	"4"
11008.0	11.0	10.0	"EELV"	1102.0	8	2	3	8	9	5	4	8	2	4	3	8	7	1	2	9	0	8	5	7	"4,9"
11010.0	11.0	10.0	"EELV"	1102.0	8	1	4	3	4	4	3	5	2	3	2	9	7	1	1	10	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"EELV"	1102.0	10	0	8	5	9	2	10	0	10	3	1	9	10	0	1	10	0	10	5	1	"4,14"
11001.0	11.0	10.0	"PCF"	1103.0	6	1	7	0	5	6	5	6	6	6	7	5	6	2	5	7	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"PCF"	1103.0	4	3	5	2	1	5	5	2	7	0	0	7	5	0	1	8	1	7	3	1	"2,7"
11003.0	11.0	10.0	"PCF"	1103.0	4	1	7	0	2	8	8	3	3	8	2	7	2	6	5	6	0	7	4	1	"1,4"
11004.0	11.0	10.0	"PCF"	1103.0	1	7	9	5	5	0	0	2	3	1	0	10	1	1	7	7	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"PCF"	1103.0	7	1	7	6	6	6	6	3	6	2	0	6	3	1	2	5	0	7		1	"1,2,3"
11006.0	11.0	10.0	"PCF"	1103.0	7	3	3	5	7	8	6	5	2	3	3	7	5	0	3	7	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"PCF"	1103.0	7	3	9	9	10	8	6		5	1	2	9	4	1	4	7	0	8	3	1	"4"
11008.0	11.0	10.0	"PCF"	1103.0	3	1	5	8	8	7	5	5	1	2	1	7	5	2	3	6	0	8	5	7	"4,9"
11010.0	11.0	10.0	"PCF"	1103.0	5	3	6	5	8	7	7	2	5	1	0	7	2	4	4	6	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"PCF"	1103.0	3	0	9	8	10	10	10	0	10	1	0	10	1	0	1	9	0	10	5	1	"4,14"
11001.0	11.0	10.0	"Rad"	1104.0		0															0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"Rad"	1104.0										6	3			0	0		1	7	3	1	"2,7"
11003.0	11.0	10.0	"Rad"	1104.0	3		1	3		0	0			3			9		0	9	0	7	4	1	"1,4"
11004.0	11.0	10.0	"Rad"	1104.0	1	0	1	5	6	0	0	6	0	3	0	8	5	2	5	6	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"Rad"	1104.0	9	1	0	0	0	0	0	7	0	4	4	6	8	0	0	10	0	7		1	"1,2,3"
11006.0	11.0	10.0	"Rad"	1104.0	6	5	4	7	5	6	4	6	2	4	4	7	8	0	4	8	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"Rad"	1104.0	4	3	1	1	2	1	1		1	4	5	5	6	3	6	5	0	8	3	1	"4"
11008.0	11.0	10.0	"Rad"	1104.0		0		7	7	5	4	3	1	4			4	3	6	5	0	8	5	7	"4,9"
11010.0	11.0	10.0	"Rad"	1104.0	4	3	4	5	4	2	3	6	2	4	4	5	8	2	1	6	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"Rad"	1104.0		0	5	5	5	3	2	5	5	6	7	7	10	0	1	10	0	10	5	1	"4,14"
11001.0	11.0	10.0	"MoDem"	1105.0	3	6	6	5	5	2	1	5	5	3	2	5	6	5	7	4	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"MoDem"	1105.0	5	6	1		4	1	0	7	1	6	7	5	10	0	0	10	1	7	3	1	"2,7"
11003.0	11.0	10.0	"MoDem"	1105.0	1	10	2	9	7	1	0	2	0	4	7	5	9	2	3	2	0	7	4	1	"1,4"
11004.0	11.0	10.0	"MoDem"	1105.0	2	10	3	5	8	0	0	7	0	5	2	8	5	2	2	4	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"MoDem"	1105.0	3	8	0	0	0	0	0	8	0	5	7	6	10	0	0	8	0	7		1	"1,2,3"
11006.0	11.0	10.0	"MoDem"	1105.0	6	5	4	7	4	7	3	6	2	6	6	7	8	1	6	6	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"MoDem"	1105.0	3	10	6	3	2	1	1		1	6	7	5	10	5	6	5	0	8	3	1	"4"
11008.0	11.0	10.0	"MoDem"	1105.0	2	5	5	6	5	3	1	5	1	5	6	4	8	4	5	5	0	8	5	7	"4,9"
11010.0	11.0	10.0	"MoDem"	1105.0	4	6	2	6	3	2	3	7	2	5	5	4	8	3	2	7	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"MoDem"	1105.0	5	8	7	3	5	3	0	7	5	7	7	5	10	0	6	5	0	10	5	1	"4,14"
11001.0	11.0	10.0	"FN"	1106.0	2	10	9	10	10	0	0	1	10	0	3	0	0	10	10	1	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"FN"	1106.0	2	9	9	10	10	10	10	0	10	10	6	0	0	10	10	0	1	7	3	1	"2,7"
11003.0	11.0	10.0	"FN"	1106.0	1	9	9	0	2	10	9	0	9	8	2	0	0	10	8	6	0	7	4	1	"1,4"
11004.0	11.0	10.0	"FN"	1106.0	2	10	10	5	10	10	7	0	8	8	0	2	1	8	8	5	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"FN"	1106.0	3	10	10	10	10	10	10	0	10	10	4	0	0	10	10	3	0	7		1	"1,2,3"
11006.0	11.0	10.0	"FN"	1106.0	4	10	10	2	8	10	8	0	8	10	7	0	1	10	10	2	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"FN"	1106.0	2	10	10	9	10	10	10		10	10	3	0	0	10	10	1	0	8	3	1	"4"
11008.0	11.0	10.0	"FN"	1106.0	2	9	9	2	4	8	9	1	5	10	3	0	0	10	9	1	0	8	5	7	"4,9"
11010.0	11.0	10.0	"FN"	1106.0	4	9	10	8	8	10	10	0	9	8	5	0	1	10	9	2	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"FN"	1106.0	2	9	10	10	10	10	10	0	10	10	1	0	0	10	10	2	0	10	5	1	"4,14"
11001.0	11.0	10.0	"LaREM"	1107.0	3	10	6	0	5	2	0	5	5	3	2	4	8	4	7	5	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"LaREM"	1107.0	3	9	6	3	7	1	0	9	5	8	10	3	10	2	6	10	1	7	3	1	"2,7"
11003.0	11.0	10.0	"LaREM"	1107.0	1	10	2	1	9	1	3	9	2	6	7	4	7	3	6	7	0	7	4	1	"1,4"
11004.0	11.0	10.0	"LaREM"	1107.0	6	10	10	8	2	9	0	7	8	4	2	10	9	1	2	8	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"LaREM"	1107.0	5	10	4	0	2	6	5	8	0	6	8	4	10	4	2	7	0	7		1	"1,2,3"
11006.0	11.0	10.0	"LaREM"	1107.0	5	8	5	8	6	8	2	7	4	7	8	5	10	0	7	8	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"LaREM"	1107.0	3	10	10	0	5	1	1		0	7	8	1	9	6	10	4	0	8	3	1	"4"
11008.0	11.0	10.0	"LaREM"	1107.0	4	7	6	5	7	2	2	5	3	6	6	3	8	4	6	7	0	8	5	7	"4,9"
11010.0	11.0	10.0	"LaREM"	1107.0	5	6	4	5	4	3	1	7	3		6	5	9	3	4	7	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"LaREM"	1107.0	0	10	10	10	10	0	0	2	10	8	10	5	10	0	8	7	0	10	5	1	"4,14"
11001.0	11.0	10.0	"LR"	1108.0	3	7	7	7	6	0	0	4	7	2	1	2	5	8	8	3	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"LR"	1108.0	3	9	7	6	8	3	2	7	9	9	8	1	3	9	9	2	1	7	3	1	"2,7"
11003.0	11.0	10.0	"LR"	1108.0	3	8	4	2	8	3	4	7	3	8	6	1	5	9	10	2	0	7	4	1	"1,4"
11004.0	11.0	10.0	"LR"	1108.0	5	8	6	7	4	7	6	6	7	6	2	5	7	6	3	3	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"LR"	1108.0	7	6	7	6	6	5	3	3	6	9	9	1	3	6	9	3	0	7		1	"1,2,3"
11006.0	11.0	10.0	"LR"	1108.0	6	7	7	8	6	4	1	7	6	8	8	3	8	4	8	4	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"LR"	1108.0	3	10	10	3	5	1	9		7	8	8	1	3	8	9	1	0	8	3	1	"4"
11008.0	11.0	10.0	"LR"	1108.0	5	8	8	3	5	2	1	3	5	8	7	2	5	7	9	3	0	8	5	7	"4,9"
11010.0	11.0	10.0	"LR"	1108.0	5	7	7	6	6	3	3	7	4	8	8	2	6	7	7	3	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"LR"	1108.0	8	6	5	5	5	9	5	4	5	9	10	1	5	8	9	0	0	10	5	1	"4,14"
11001.0	11.0	10.0	"UDI"	1109.0		2															0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"UDI"	1109.0		5	2			1	0	4	0	6	5	5	7	3	4	6	1	7	3	1	"2,7"
11003.0	11.0	10.0	"UDI"	1109.0	4	2	3	0	9	0	0	7	0	7	2	3	8	2	7	4	0	7	4	1	"1,4"
11004.0	11.0	10.0	"UDI"	1109.0	3	2	1	2	3	8	2	5	1	5	5	5	7	4	1	3	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"UDI"	1109.0	3	1	0	0	0	0	0	8	0	7	9	4	10	0	2	7	0	7		1	"1,2,3"
11006.0	11.0	10.0	"UDI"	1109.0		6	6	6	4	5	3	8	4	6	7	5	8	2	7	6	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"UDI"	1109.0	6	3	6	3	5	1	3		1	5	7	5	8	6	9	4	0	8	3	1	"4"
11008.0	11.0	10.0	"UDI"	1109.0		5	6	5	6	3	1	4	3	7	7	3	6	6	7	4	0	8	5	7	"4,9"
11010.0	11.0	10.0	"UDI"	1109.0	4	4	2	4	3	2	2	7	1	6	6	4	8	5	4	5	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"UDI"	1109.0	5	5	5	3	5	7	0	7	5	8	9	3	10	2	7	3	0	10	5	1	"4,14"
11001.0	11.0	10.0	"LFI"	1110.0	6	8	8	5	6	6	5	5	9	7	7	7	5	4	5	7	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"LFI"	1110.0	5	9	7	8	7	7	9	3	10	0	0	7	2	1	1	10	1	7	3	1	"2,7"
11003.0	11.0	10.0	"LFI"	1110.0	2	9	9	9	0	9	9	1	8	1	1	6	2	2	1	1	0	7	4	1	"1,4"
11004.0	11.0	10.0	"LFI"	1110.0	0	10	10	0	8	7	10	0	9	0	0	10	0	0	8	7	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"LFI"	1110.0	6	10	10	9	7	10	10	0	10	1	0	7	1	3	0	8	0	7		1	"1,2,3"
11006.0	11.0	10.0	"LFI"	1110.0	7	7	6	7	8	10	8	3	6	2	0	8	4	0	2	10	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"LFI"	1110.0	5	10	10	10	10	10	10		10	1	2	9	2	4	4	6	0	8	3	1	"4"
11008.0	11.0	10.0	"LFI"	1110.0	3	8	8	7	7	9	9	1	5	1	1	4	2	2	2	7	0	8	5	7	"4,9"
11010.0	11.0	10.0	"LFI"	1110.0	6	7	8	6	10	9	9	1	8	1	1	6	2	2	4	7	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"LFI"	1110.0	5	9	10	10	10	10	10	0	10	1	0	8	1	1	0	10	0	10	5	1	"4,14"
11001.0	11.0	10.0	"DLF"	1111.0	2	7	7	7	5	1	0	4	6	1	0	1	3	8		3	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"DLF"	1111.0	2	9	7	9	9	9	9	0	10	9	7	1	0	10	9	1	1	7	3	1	"2,7"
11003.0	11.0	10.0	"DLF"	1111.0	1	10	8	1	2	9	9	0	2	2	3	2	1	4	4	4	0	7	4	1	"1,4"
11004.0	11.0	10.0	"DLF"	1111.0	0	10	10	3	4	6	7	3	9	8	1	2	0	7	9	5	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"DLF"	1111.0	2	10	10	10	10	10	10	0	10	10	10	0	0	8	9	3	0	7		1	"1,2,3"
11006.0	11.0	10.0	"DLF"	1111.0	5	9	8	5	8	5	4	4	6	9	6	2	3	10	10	0	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"DLF"	1111.0	3	10	10	10	10	10	10		8	9		1	2	9	8	0	0	8	3	1	"4"
11008.0	11.0	10.0	"DLF"	1111.0		8	8	3	3	6	8	1	6	9	5	1	0	9	9	1	0	8	5	7	"4,9"
11010.0	11.0	10.0	"DLF"	1111.0	4	7	8	4	7	8	8	2	5	9	8	3	0	8	7	3	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"DLF"	1111.0		9	10	10	10	10	10	0	10	10	7	1	0	8	9	0	0	10	5	1	"4,14"
11001.0	11.0	10.0	"NPA"	1112.0	8	0	8	0	5	10	10	7	8	8	8	10	7	0	0	10	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"NPA"	1112.0		6	5	3			10	0	10	0	0	10	1	0	1	10	1	7	3	1	"2,7"
11003.0	11.0	10.0	"NPA"	1112.0	0	1	10	10	0	9	9	0	2	9	0	9	1	6	1	9	0	7	4	1	"1,4"
11004.0	11.0	10.0	"NPA"	1112.0	0	5	10	7	1	7	8	2	10	0	0	8	0	2	10	8	0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"NPA"	1112.0	2	5	10	8	8	7	10	0	10	0	0	9	3	0	0	7	0	7		1	"1,2,3"
11006.0	11.0	10.0	"NPA"	1112.0	5	5	6	6	6	9	7	4	2	0	1	8	6	0	2	10	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"NPA"	1112.0	7	2	10	10	10	10	10		8	0	0	10	1	1		2	0	8	3	1	"4"
11008.0	11.0	10.0	"NPA"	1112.0		2	9			9	10	0	6	0	0	8	3	1	1	9	0	8	5	7	"4,9"
11010.0	11.0	10.0	"NPA"	1112.0	5	3	8	5	8	7	9	0	6	0	0	8	3	1	5	8	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"NPA"	1112.0	5	3	10	10	10	10	10	0	10	0	0	10	0	0	0	10	0	10	5	1	"4,14"
11001.0	11.0	10.0	"LP"	1113.0	1	10	9	9	9	0	0	3		0	1	0	0	10	10	3	0	0	0	4	"2,3,15"
11002.0	11.0	10.0	"LP"	1113.0		9	9	10	10	10	10	0	10	10	0	0	0	10	10	2	1	7	3	1	"2,7"
11003.0	11.0	10.0	"LP"	1113.0	0	10	3	1	1	9	8	3	2	3	1	1	0	8	1	6	0	7	4	1	"1,4"
11004.0	11.0	10.0	"LP"	1113.0	0	10		0		10	9		10	10	0	0	0	8	10		0	6		1	"1,4,9,15"
11005.0	11.0	10.0	"LP"	1113.0		10	10	10	10	10	10	0	10	9	4	0	0	9	4	8	0	7		1	"1,2,3"
11006.0	11.0	10.0	"LP"	1113.0		9	10	6	8	10	10	2	10	10	6	0	0	10	10	0	0	8	6	1	"1,3,4"
11007.0	11.0	10.0	"LP"	1113.0		10	10	10	10	10	10			10		0	0	10	10	0	0	8	3	1	"4"
11008.0	11.0	10.0	"LP"	1113.0		7	9			9	9	1		9	4	0	0	9	10	0	0	8	5	7	"4,9"
11010.0	11.0	10.0	"LP"	1113.0		8	8	6	7	6	8	2	6		5	1	1	9	7	5	0	8	6	1	"2,3,4"
11011.0	11.0	10.0	"LP"	1113.0		10	10	10	10	10	10	0	10	10	1	0	0	8	10	4	0	10	5	1	"4,14"
12001.0	12.0	18.0	"CDU"	1201.0	1	9	1	2	3	3	0	9	1	5	5	5	5	3	5	4	0	7	4	1	"2,4,7"
12002.0	12.0	18.0	"CDU"	1201.0	3	9	2	4	2	2	1	8	2	6	6	6	9	7	7	3	0	7	5	1	"1,7,8"
12003.0	12.0	18.0	"CDU"	1201.0	3	8	6	6	5	2	1	7	7	5	7	5	5	6	5	3	0	6	5	1	"2,4,7,11,13"
12004.0	12.0	18.0	"CDU"	1201.0	2	9	4	4	2	3	1	7	7	5	7	5	7	6	8	2	0	7	5	1	"1,6,7,9,11"
12005.0	12.0	18.0	"CDU"	1201.0	4	7	5	5	5	3	3	6	6	6	7	4	6	5	6	4	0	7	5	1	"1,2,7"
12006.0	12.0	18.0	"CDU"	1201.0	6	10	4	1	1	1	1	6	5	5	5	6	9	5	5	5	0	9	5	1	"1,2,12,14"
12007.0	12.0	18.0	"CDU"	1201.0	6	9	6			3	1	6	4	6	8	4	8	6	7	3	0	9	4	1	"7,11,14"
12008.0	12.0	18.0	"CDU"	1201.0	5	8	4	3	3	1	0	7	4	6	7	4	8	3	7	4	0	8	4	1	"2,7,13"
12009.0	12.0	18.0	"CDU"	1201.0	5	7	4	3	4	2	2	7	4	7	7	5	8	6	4	4	0	10	5	1	"1,2,3,7,12"
12010.0	12.0	18.0	"CDU"	1201.0	2	6	3	5	5	4	1	6	1	6	7	3	7	6	7	5	0	7	4	1	"2,4"
12011.0	12.0	18.0	"CDU"	1201.0	4	8	3	4	2	2	2	8	6	6	7	4	10	6	7	2	0	9	5	1	"1,2"
12012.0	12.0	18.0	"CDU"	1201.0	5	9	1	1	0	0	0		1	6	6	4	9	6	8	4	0	8	4	1	"1,2,3,4,6,7"
12013.0	12.0	18.0	"CDU"	1201.0	4	7	4	6	7	2	2	8	8	6	7	4	10	7	9	6	0	9	5	1	"1,2,4,13"
12014.0	12.0	18.0	"CDU"	1201.0	4	8	3	2	3	2	2	8	2	5	4	5	7	4	5	7	0	7	6	1	"1"
12015.0	12.0	18.0	"CDU"	1201.0	4	7	2	3	2	1	2	10	2	6	6	5	7	5	6	4	0	9	5	1	"1,2"
12016.0	12.0	18.0	"CDU"	1201.0	3	8	3	5	3	1	1	7	3	6	6	3	8	5	7	3	0		4	1	"1,4,9"
12017.0	12.0	18.0	"CDU"	1201.0	3	8	3	3	4	1	2	7	2	6	7	4	8	9	7	3	0	7	5	1	"1"
12018.0	12.0	18.0	"CDU"	1201.0	7	6	1	1	1	1	1	8	1	5	5	5	9	6	4	4	0	9	7	1	"1,2,3,10"
12001.0	12.0	18.0	"SPD"	1202.0	4	6	3	3	5	5	1	10	3	4	4	6	7	2	5	6	0	7	4	1	"2,4,7"
12002.0	12.0	18.0	"SPD"	1202.0	4	7	2	2	2	3	1	7	2	4	4	6	8	4	6	3	0	7	5	1	"1,7,8"
12003.0	12.0	18.0	"SPD"	1202.0	6	4	5	4	5	2	2	7	6	5	4	6	5	4	4	5	0	6	5	1	"2,4,7,11,13"
12004.0	12.0	18.0	"SPD"	1202.0	5	5	5	5	3	7	6	8	6	4	3	6	8	6	6	4	0	7	5	1	"1,6,7,9,11"
12005.0	12.0	18.0	"SPD"	1202.0	6	6	5	3	4	2	3	6	6	4	3	5	7	4	4	6	0	7	5	1	"1,2,7"
12006.0	12.0	18.0	"SPD"	1202.0	9	9	7	1	1	1	5	6	6	3	2	7	9	4	4	8	0	9	5	1	"1,2,12,14"
12007.0	12.0	18.0	"SPD"	1202.0	7	7	6			4	6	7	5	4	4	6	8	3	4	6	0	9	4	1	"7,11,14"
12008.0	12.0	18.0	"SPD"	1202.0	6	5	3	3	3	2	2	6	4	4	3	5	9	1	5	8	0	8	4	1	"2,7,13"
12009.0	12.0	18.0	"SPD"	1202.0	6	5	4	3	3	4	5	7	3	4	5	6	8	5	3	6	0	10	5	1	"1,2,3,7,12"
12010.0	12.0	18.0	"SPD"	1202.0	7	6	3	5	5	5	5	5	4	4	3	5	8	4	5	8	0	7	4	1	"2,4"
12011.0	12.0	18.0	"SPD"	1202.0	5	7	4	3	5	3	4	8	7	8	4	6	9	3	6	7	0	9	5	1	"1,2"
12012.0	12.0	18.0	"SPD"	1202.0	6	3	1	1	0	0	0		1	4	4	7	10	3	4	7	0	8	4	1	"1,2,3,4,6,7"
12013.0	12.0	18.0	"SPD"	1202.0	5	5	4	5	6	2	3	8	7	5	5	5	9	5	6	6	0	9	5	1	"1,2,4,13"
12014.0	12.0	18.0	"SPD"	1202.0	6	6	3	2	3	3	2	8	3	3	2	7	7	2	5	8	0	7	6	1	"1"
12015.0	12.0	18.0	"SPD"	1202.0	8	5	2	3	3	6	5	10	4	3	3	6	7	4	4	6	0	9	5	1	"1,2"
12016.0	12.0	18.0	"SPD"	1202.0	5	4	2	3	2	1	1	8	4	4	4	6	8	3	4	7	0		4	1	"1,4,9"
12017.0	12.0	18.0	"SPD"	1202.0	6	5	5	1	2	1	3	8	4	3	3	5	7	6	6	8	0	7	5	1	"1"
12018.0	12.0	18.0	"SPD"	1202.0	9	6	2	1	1	1	1	8	1	4	4	6	9	5	3	5	0	9	7	1	"1,2,3,10"
12001.0	12.0	18.0	"CSU"	1203.0	2	7	4	5	7	7	4	7	4	5	4	3	4	4	8	3	0	7	4	1	"2,4,7"
12002.0	12.0	18.0	"CSU"	1203.0	2	9	3	6	3	2	2	5	4	7	6	4	7	8	8	2	0	7	5	1	"1,7,8"
12003.0	12.0	18.0	"CSU"	1203.0	3	9	7	7	7	2	1	7	7	8	6	2	4	7	7	2	0	6	5	1	"2,4,7,11,13"
